denv_46_182   A_pdb5nvo.    Aligned length=   28, RMSD=   3.15, Seq_ID=n_identical/n_aligned= 0.071   TM-score= 0.34375    TM-score= 0.16556 
denv_46_182   A_pdb5pe8.    Aligned length=   20, RMSD=   2.42, Seq_ID=n_identical/n_aligned= 0.050   TM-score= 0.23831    TM-score= 0.13244 
denv_46_182   B_pdb1ijn.    Aligned length=   29, RMSD=   2.62, Seq_ID=n_identical/n_aligned= 0.034   TM-score= 0.46345    TM-score= 0.19995 
denv_46_182   A_pdb6hg8.    Aligned length=   32, RMSD=   2.52, Seq_ID=n_identical/n_aligned= 0.031   TM-score= 0.46467    TM-score= 0.06197 
denv_46_182   B_pdb1it6.    Aligned length=   27, RMSD=   2.44, Seq_ID=n_identical/n_aligned= 0.000   TM-score= 0.36183    TM-score= 0.08191 
denv_46_182   A_pdb3s90.    Aligned length=   24, RMSD=   3.89, Seq_ID=n_identical/n_aligned= 0.042   TM-score= 0.18770    TM-score= 0.07208 
denv_46_182   A_pdb5q3f.    Aligned length=   30, RMSD=   1.86, Seq_ID=n_identical/n_aligned= 0.100   TM-score= 0.43081    TM-score= 0.08206 
denv_46_182   A_pdb6t2h.    Aligned length=   34, RMSD=   3.34, Seq_ID=n_identical/n_aligned= 0.059   TM-score= 0.32793    TM-score= 0.08040 
denv_46_182   A_pdb6snk.    Aligned length=   28, RMSD=   3.25, Seq_ID=n_identical/n_aligned= 0.000   TM-score= 0.24660    TM-score= 0.11249 
denv_46_182   A_pdb5k5t.    Aligned length=   31, RMSD=   3.61, Seq_ID=n_identical/n_aligned= 0.032   TM-score= 0.29262    TM-score= 0.04638 
denv_46_182   A_pdb3rz5.    Aligned length=   31, RMSD=   1.98, Seq_ID=n_identical/n_aligned= 0.032   TM-score= 0.52485    TM-score= 0.11042 
denv_46_182   A_pdb4dyy.    Aligned length=   26, RMSD=   3.80, Seq_ID=n_identical/n_aligned= 0.077   TM-score= 0.26010    TM-score= 0.10715 
denv_46_182   A_pdb3d87.    Aligned length=   22, RMSD=   3.16, Seq_ID=n_identical/n_aligned= 0.045   TM-score= 0.24742    TM-score= 0.10318 
denv_46_182   A_pdb5ggm.    Aligned length=   33, RMSD=   2.61, Seq_ID=n_identical/n_aligned= 0.121   TM-score= 0.39808    TM-score= 0.02165 
denv_46_182   A_pdb6kba.    Aligned length=   27, RMSD=   3.33, Seq_ID=n_identical/n_aligned= 0.037   TM-score= 0.30009    TM-score= 0.08314 
denv_46_182   A_pdb6i7s.    Aligned length=   31, RMSD=   2.72, Seq_ID=n_identical/n_aligned= 0.000   TM-score= 0.39068    TM-score= 0.06043 
denv_46_182   A_pdb1hdl.    Aligned length=   34, RMSD=   2.66, Seq_ID=n_identical/n_aligned= 0.059   TM-score= 0.38908    TM-score= 0.02791 
denv_46_182   A_pdb1gkn.    Aligned length=   35, RMSD=   2.13, Seq_ID=n_identical/n_aligned= 0.114   TM-score= 0.47196    TM-score= 0.01120 
denv_46_182   A_pdb4dn5.    Aligned length=   32, RMSD=   3.08, Seq_ID=n_identical/n_aligned= 0.031   TM-score= 0.37370    TM-score= 0.08275 
denv_46_182   A_pdb2hxk.    Aligned length=   28, RMSD=   2.41, Seq_ID=n_identical/n_aligned= 0.071   TM-score= 0.46273    TM-score= 0.21621 
denv_46_182   A_pdb4bua.    Aligned length=   26, RMSD=   3.47, Seq_ID=n_identical/n_aligned= 0.000   TM-score= 0.30899    TM-score= 0.09646 
denv_46_182   A_pdb6tcu.    Aligned length=   33, RMSD=   2.48, Seq_ID=n_identical/n_aligned= 0.121   TM-score= 0.42932    TM-score= 0.08443 
denv_46_182   A_pdb5poa.    Aligned length=   19, RMSD=   2.84, Seq_ID=n_identical/n_aligned= 0.105   TM-score= 0.25890    TM-score= 0.11855 
denv_46_182   A_pdb3cnk.    Aligned length=   27, RMSD=   2.09, Seq_ID=n_identical/n_aligned= 0.037   TM-score= 0.49891    TM-score= 0.24985 
denv_46_182   A_pdb6jn2.    Aligned length=   20, RMSD=   3.52, Seq_ID=n_identical/n_aligned= 0.100   TM-score= 0.17131    TM-score= 0.15575 
denv_46_182   A_pdb5kg0.    Aligned length=   30, RMSD=   2.89, Seq_ID=n_identical/n_aligned= 0.100   TM-score= 0.45071    TM-score= 0.06268 
denv_46_182   A_pdb4as4.    Aligned length=   34, RMSD=   2.78, Seq_ID=n_identical/n_aligned= 0.088   TM-score= 0.41093    TM-score= 0.10597 
denv_46_182   B_pdb1e5a.    Aligned length=   30, RMSD=   2.63, Seq_ID=n_identical/n_aligned= 0.067   TM-score= 0.45981    TM-score= 0.20091 
denv_46_182   A_pdb2gfu.    Aligned length=   35, RMSD=   2.25, Seq_ID=n_identical/n_aligned= 0.029   TM-score= 0.52963    TM-score= 0.01280 
denv_46_182   A_pdb2rel.    Aligned length=   34, RMSD=   2.78, Seq_ID=n_identical/n_aligned= 0.029   TM-score= 0.41321    TM-score= 0.04981 
denv_46_182   A_pdb5kzx.    Aligned length=   34, RMSD=   2.99, Seq_ID=n_identical/n_aligned= 0.088   TM-score= 0.41172    TM-score= 0.03695 
denv_46_182   A_pdb6r6j.    Aligned length=   33, RMSD=   2.51, Seq_ID=n_identical/n_aligned= 0.000   TM-score= 0.49215    TM-score= 0.11254 
denv_46_182   A_pdb6huf.    Aligned length=   24, RMSD=   3.38, Seq_ID=n_identical/n_aligned= 0.000   TM-score= 0.38984    TM-score= 0.11238 
denv_46_182   A_pdb5h0e.    Aligned length=   35, RMSD=   2.68, Seq_ID=n_identical/n_aligned= 0.029   TM-score= 0.39218    TM-score= 0.07034 
denv_46_182   A_pdb4nrm.    Aligned length=   24, RMSD=   2.36, Seq_ID=n_identical/n_aligned= 0.042   TM-score= 0.38219    TM-score= 0.10056 
denv_46_182   A_pdb6g8i.    Aligned length=   27, RMSD=   3.06, Seq_ID=n_identical/n_aligned= 0.037   TM-score= 0.29269    TM-score= 0.09157 
denv_46_182   A_pdb2pf8.    Aligned length=   22, RMSD=   3.76, Seq_ID=n_identical/n_aligned= 0.000   TM-score= 0.22476    TM-score= 0.05487 
denv_46_182   A_pdb5ffy.    Aligned length=   23, RMSD=   3.35, Seq_ID=n_identical/n_aligned= 0.130   TM-score= 0.22625    TM-score= 0.13764 
denv_46_182   A_pdb6rlo.    Aligned length=   26, RMSD=   2.88, Seq_ID=n_identical/n_aligned= 0.038   TM-score= 0.44700    TM-score= 0.10473 
denv_46_182   A_pdb6cff.    Aligned length=   30, RMSD=   2.95, Seq_ID=n_identical/n_aligned= 0.100   TM-score= 0.34010    TM-score= 0.14091 
denv_46_182   A_pdb6qft.    Aligned length=   31, RMSD=   4.17, Seq_ID=n_identical/n_aligned= 0.065   TM-score= 0.25358    TM-score= 0.08297 
denv_46_182   A_pdb5kfv.    Aligned length=   30, RMSD=   2.94, Seq_ID=n_identical/n_aligned= 0.100   TM-score= 0.44128    TM-score= 0.06244 
denv_46_182   A_pdb6fo7.    Aligned length=   25, RMSD=   3.07, Seq_ID=n_identical/n_aligned= 0.040   TM-score= 0.27573    TM-score= 0.08519 
denv_46_182   B_pdb12gs.    Aligned length=   24, RMSD=   3.59, Seq_ID=n_identical/n_aligned= 0.000   TM-score= 0.27092    TM-score= 0.08881 
denv_46_182   A_pdb1fo2.    Aligned length=   31, RMSD=   3.04, Seq_ID=n_identical/n_aligned= 0.032   TM-score= 0.42147    TM-score= 0.06050 
denv_46_182   A_pdb5oaz.    Aligned length=   26, RMSD=   2.69, Seq_ID=n_identical/n_aligned= 0.038   TM-score= 0.33171    TM-score= 0.27880 
denv_46_182   B_pdb2l2l.    Aligned length=   32, RMSD=   3.55, Seq_ID=n_identical/n_aligned= 0.031   TM-score= 0.37360    TM-score= 0.01935 
denv_46_182   A_pdb2ooq.    Aligned length=   29, RMSD=   2.34, Seq_ID=n_identical/n_aligned= 0.034   TM-score= 0.48363    TM-score= 0.09371 
denv_46_182   A_pdb6im6.    Aligned length=   28, RMSD=   3.69, Seq_ID=n_identical/n_aligned= 0.036   TM-score= 0.25352    TM-score= 0.06899 
denv_46_182   A_pdb1gp3.    Aligned length=   32, RMSD=   2.93, Seq_ID=n_identical/n_aligned= 0.094   TM-score= 0.43782    TM-score= 0.19068 
denv_46_182   A_pdb4cre.    Aligned length=   29, RMSD=   2.55, Seq_ID=n_identical/n_aligned= 0.069   TM-score= 0.38267    TM-score= 0.10417 
denv_46_182   A_pdb6skh.    Aligned length=   24, RMSD=   2.70, Seq_ID=n_identical/n_aligned= 0.042   TM-score= 0.28947    TM-score= 0.03194 
denv_46_182   A_pdb5ccr.    Aligned length=   30, RMSD=   3.29, Seq_ID=n_identical/n_aligned= 0.067   TM-score= 0.37605    TM-score= 0.14236 
denv_46_182   A_pdb6gg5.    Aligned length=   32, RMSD=   3.37, Seq_ID=n_identical/n_aligned= 0.062   TM-score= 0.37564    TM-score= 0.05504 
denv_46_182   A_pdb1dvc.    Aligned length=   34, RMSD=   2.30, Seq_ID=n_identical/n_aligned= 0.088   TM-score= 0.44078    TM-score= 0.26185 
denv_46_182   2_pdb5nw4.    Aligned length=   21, RMSD=   2.97, Seq_ID=n_identical/n_aligned= 0.000   TM-score= 0.26479    TM-score= 0.12562 
denv_46_182   A_pdb5kwh.    Aligned length=   25, RMSD=   3.07, Seq_ID=n_identical/n_aligned= 0.160   TM-score= 0.30317    TM-score= 0.06454 
denv_46_182   6_pdb6z6u.    Aligned length=   21, RMSD=   2.32, Seq_ID=n_identical/n_aligned= 0.048   TM-score= 0.27103    TM-score= 0.10227 
denv_46_182   A_pdb2r30.    Aligned length=   29, RMSD=   3.17, Seq_ID=n_identical/n_aligned= 0.069   TM-score= 0.35046    TM-score= 0.17846 
denv_46_182   A_pdb5pj4.    Aligned length=   29, RMSD=   3.05, Seq_ID=n_identical/n_aligned= 0.138   TM-score= 0.31530    TM-score= 0.07449 
denv_46_182   A_pdb2ndg.    Aligned length=   26, RMSD=   2.33, Seq_ID=n_identical/n_aligned= 0.038   TM-score= 0.36614    TM-score= 0.15257 
denv_46_182   A_pdb2j64.    Aligned length=   28, RMSD=   2.45, Seq_ID=n_identical/n_aligned= 0.000   TM-score= 0.42512    TM-score= 0.11508 
denv_46_182   A_pdb1by6.    Aligned length=   34, RMSD=   3.10, Seq_ID=n_identical/n_aligned= 0.088   TM-score= 0.37993    TM-score= 0.04516 
denv_46_182   A_pdb5oy4.    Aligned length=   34, RMSD=   2.54, Seq_ID=n_identical/n_aligned= 0.118   TM-score= 0.44361    TM-score= 0.08662 
denv_46_182   A_pdb2v0v.    Aligned length=   28, RMSD=   3.61, Seq_ID=n_identical/n_aligned= 0.179   TM-score= 0.27675    TM-score= 0.11301 
denv_46_182   A_pdb5dg7.    Aligned length=   30, RMSD=   2.92, Seq_ID=n_identical/n_aligned= 0.100   TM-score= 0.44980    TM-score= 0.06253 
denv_46_182   A_pdb6fgw.    Aligned length=   21, RMSD=   3.94, Seq_ID=n_identical/n_aligned= 0.000   TM-score= 0.23068    TM-score= 0.12254 
denv_46_182   A_pdb6dm4.    Aligned length=   31, RMSD=   3.22, Seq_ID=n_identical/n_aligned= 0.065   TM-score= 0.45835    TM-score= 0.20099 
denv_46_182   A_pdb2r52.    Aligned length=   32, RMSD=   3.29, Seq_ID=n_identical/n_aligned= 0.062   TM-score= 0.31959    TM-score= 0.19997 
denv_46_182   A_pdb4ors.    Aligned length=   34, RMSD=   2.23, Seq_ID=n_identical/n_aligned= 0.029   TM-score= 0.45549    TM-score= 0.17629 
denv_46_182   B_pdb2ma9.    Aligned length=   26, RMSD=   3.04, Seq_ID=n_identical/n_aligned= 0.000   TM-score= 0.29516    TM-score= 0.15902 
denv_46_182   A_pdb4ct2.    Aligned length=   21, RMSD=   2.58, Seq_ID=n_identical/n_aligned= 0.000   TM-score= 0.26285    TM-score= 0.06596 
denv_46_182   A_pdb6rfl.    Aligned length=   26, RMSD=   3.50, Seq_ID=n_identical/n_aligned= 0.038   TM-score= 0.25012    TM-score= 0.01884 
denv_46_182   A_pdb1f0r.    Aligned length=   31, RMSD=   3.11, Seq_ID=n_identical/n_aligned= 0.065   TM-score= 0.41565    TM-score= 0.10978 
denv_46_182   B_pdb2k2r.    Aligned length=   35, RMSD=   2.85, Seq_ID=n_identical/n_aligned= 0.029   TM-score= 0.39649    TM-score= 0.01278 
denv_46_182   A_pdb7a51.    Aligned length=   30, RMSD=   2.92, Seq_ID=n_identical/n_aligned= 0.033   TM-score= 0.32751    TM-score= 0.07782 
denv_46_182   A_pdb6zso.    Aligned length=   35, RMSD=   1.88, Seq_ID=n_identical/n_aligned= 0.114   TM-score= 0.58628    TM-score= 0.01789 
denv_46_182   A_pdb2ux0.    Aligned length=   35, RMSD=   1.77, Seq_ID=n_identical/n_aligned= 0.114   TM-score= 0.64148    TM-score= 0.22471 
denv_46_182   A_pdb6p9f.    Aligned length=   20, RMSD=   1.96, Seq_ID=n_identical/n_aligned= 0.000   TM-score= 0.31582    TM-score= 0.07068 
denv_46_182   A_pdb2r3j.    Aligned length=   24, RMSD=   2.65, Seq_ID=n_identical/n_aligned= 0.042   TM-score= 0.33177    TM-score= 0.07627 
denv_46_182   A_pdb1h1v.    Aligned length=   30, RMSD=   2.58, Seq_ID=n_identical/n_aligned= 0.000   TM-score= 0.44047    TM-score= 0.07335 
denv_46_182   A_pdb6ijq.    Aligned length=    8, RMSD=   4.40, Seq_ID=n_identical/n_aligned= 0.000   TM-score= 0.09934    TM-score= 0.15939 
denv_46_182   A_pdb5kx8.    Aligned length=   29, RMSD=   2.88, Seq_ID=n_identical/n_aligned= 0.000   TM-score= 0.41721    TM-score= 0.08746 
denv_46_182   A_pdb5c5q.    Aligned length=   18, RMSD=   2.32, Seq_ID=n_identical/n_aligned= 0.000   TM-score= 0.31824    TM-score= 0.09615 
denv_46_182   A_pdb6i0z.    Aligned length=   33, RMSD=   2.64, Seq_ID=n_identical/n_aligned= 0.152   TM-score= 0.44514    TM-score= 0.06180 
denv_46_182   A_pdb6rkk.    Aligned length=   25, RMSD=   3.49, Seq_ID=n_identical/n_aligned= 0.080   TM-score= 0.21936    TM-score= 0.08150 
denv_46_182   A_pdb2ls2.    Aligned length=   32, RMSD=   3.64, Seq_ID=n_identical/n_aligned= 0.125   TM-score= 0.32140    TM-score= 0.05448 
denv_46_182   A_pdb5pfs.    Aligned length=   19, RMSD=   3.84, Seq_ID=n_identical/n_aligned= 0.053   TM-score= 0.22449    TM-score= 0.11180 
denv_46_182   A_pdb2lgt.    Aligned length=   35, RMSD=   1.78, Seq_ID=n_identical/n_aligned= 0.057   TM-score= 0.60474    TM-score= 0.01200 
denv_46_182   A_pdb5pke.    Aligned length=   27, RMSD=   2.99, Seq_ID=n_identical/n_aligned= 0.074   TM-score= 0.42127    TM-score= 0.07131 
denv_46_182   A_pdb6qhj.    Aligned length=   34, RMSD=   2.80, Seq_ID=n_identical/n_aligned= 0.147   TM-score= 0.47672    TM-score= 0.11534 
denv_46_182   A_pdb3x08.    Aligned length=   29, RMSD=   2.51, Seq_ID=n_identical/n_aligned= 0.069   TM-score= 0.46467    TM-score= 0.08116 
denv_46_182   A_pdb7a5d.    Aligned length=   30, RMSD=   2.92, Seq_ID=n_identical/n_aligned= 0.033   TM-score= 0.32559    TM-score= 0.07776 
denv_46_182   A_pdb4b2d.    Aligned length=   32, RMSD=   3.73, Seq_ID=n_identical/n_aligned= 0.031   TM-score= 0.32629    TM-score= 0.05231 
denv_46_182   A_pdb4b3g.    Aligned length=   26, RMSD=   2.62, Seq_ID=n_identical/n_aligned= 0.077   TM-score= 0.34316    TM-score= 0.03915 
denv_46_182   A_pdb4a3n.    Aligned length=   20, RMSD=   3.27, Seq_ID=n_identical/n_aligned= 0.150   TM-score= 0.22371    TM-score= 0.18036 
denv_46_182   A_pdb6dkg.    Aligned length=   28, RMSD=   2.90, Seq_ID=n_identical/n_aligned= 0.036   TM-score= 0.31849    TM-score= 0.08608 
denv_46_182   A_pdb2onl.    Aligned length=   34, RMSD=   3.63, Seq_ID=n_identical/n_aligned= 0.059   TM-score= 0.29689    TM-score= 0.08063 
denv_46_182   A_pdb2hgl.    Aligned length=   32, RMSD=   2.24, Seq_ID=n_identical/n_aligned= 0.062   TM-score= 0.52446    TM-score= 0.02029 
denv_46_182   A_pdb3u6r.    Aligned length=   30, RMSD=   3.10, Seq_ID=n_identical/n_aligned= 0.100   TM-score= 0.32878    TM-score= 0.16989 
denv_46_182   A_pdb2lfe.    Aligned length=   35, RMSD=   2.24, Seq_ID=n_identical/n_aligned= 0.000   TM-score= 0.45529    TM-score= 0.02005 
denv_46_182   A_pdb3sx3.    Aligned length=   27, RMSD=   3.17, Seq_ID=n_identical/n_aligned= 0.037   TM-score= 0.29770    TM-score= 0.07681 
denv_46_182   A_pdb1h1s.    Aligned length=   25, RMSD=   3.12, Seq_ID=n_identical/n_aligned= 0.000   TM-score= 0.24826    TM-score= 0.07007 
denv_46_182   B_pdb1a22.    Aligned length=   29, RMSD=   2.35, Seq_ID=n_identical/n_aligned= 0.103   TM-score= 0.48599    TM-score= 0.12995 
denv_46_182   A_pdb4bk0.    Aligned length=   22, RMSD=   3.22, Seq_ID=n_identical/n_aligned= 0.045   TM-score= 0.23806    TM-score= 0.16037 
denv_46_182   A_pdb4emu.    Aligned length=   25, RMSD=   2.69, Seq_ID=n_identical/n_aligned= 0.040   TM-score= 0.36019    TM-score= 0.11976 
denv_46_182   B_pdb2lmo.    Aligned length=   15, RMSD=   2.16, Seq_ID=n_identical/n_aligned= 0.000   TM-score= 0.21970    TM-score= 0.22005 
denv_46_182   A_pdb5csh.    Aligned length=   25, RMSD=   2.35, Seq_ID=n_identical/n_aligned= 0.080   TM-score= 0.36897    TM-score= 0.06946 
denv_46_182   A_pdb5pld.    Aligned length=   29, RMSD=   3.02, Seq_ID=n_identical/n_aligned= 0.138   TM-score= 0.31589    TM-score= 0.07455 
denv_46_182   A_pdb4c7j.    Aligned length=   27, RMSD=   3.57, Seq_ID=n_identical/n_aligned= 0.111   TM-score= 0.30311    TM-score= 0.08227 
denv_46_182   1_pdb2om1.    Aligned length=   15, RMSD=   3.69, Seq_ID=n_identical/n_aligned= 0.000   TM-score= 0.17134    TM-score= 0.11369 
denv_46_182   A_pdb6fmq.    Aligned length=   32, RMSD=   2.22, Seq_ID=n_identical/n_aligned= 0.031   TM-score= 0.48884    TM-score= 0.10135 
denv_46_182   B_pdb2os6.    Aligned length=   35, RMSD=   2.88, Seq_ID=n_identical/n_aligned= 0.029   TM-score= 0.54800    TM-score= 0.01813 
denv_46_182   A_pdb2nbr.    Aligned length=   35, RMSD=   2.84, Seq_ID=n_identical/n_aligned= 0.086   TM-score= 0.53054    TM-score= 0.00986 
denv_46_182   A_pdb2fma.    Aligned length=   25, RMSD=   3.32, Seq_ID=n_identical/n_aligned= 0.040   TM-score= 0.33328    TM-score= 0.24876 
denv_46_182   A_pdb5ce4.    Aligned length=   33, RMSD=   1.89, Seq_ID=n_identical/n_aligned= 0.030   TM-score= 0.60033    TM-score= 0.22234 
denv_46_182   A_pdb6gjy.    Aligned length=   28, RMSD=   2.86, Seq_ID=n_identical/n_aligned= 0.036   TM-score= 0.38292    TM-score= 0.13673 
denv_46_182   A_pdb6png.    Aligned length=   28, RMSD=   2.72, Seq_ID=n_identical/n_aligned= 0.036   TM-score= 0.35773    TM-score= 0.06078 
denv_46_182   A_pdb3u0r.    Aligned length=   24, RMSD=   3.63, Seq_ID=n_identical/n_aligned= 0.042   TM-score= 0.23297    TM-score= 0.04720 
denv_46_182   A_pdb3d59.    Aligned length=   31, RMSD=   3.92, Seq_ID=n_identical/n_aligned= 0.065   TM-score= 0.31169    TM-score= 0.06683 
denv_46_182   A_pdb6j2j.    Aligned length=   34, RMSD=   2.40, Seq_ID=n_identical/n_aligned= 0.088   TM-score= 0.48023    TM-score= 0.10890 
denv_46_182   A_pdb2rjq.    Aligned length=   30, RMSD=   3.04, Seq_ID=n_identical/n_aligned= 0.067   TM-score= 0.34161    TM-score= 0.08584 
denv_46_182   A_pdb2lkx.    Aligned length=   25, RMSD=   3.80, Seq_ID=n_identical/n_aligned= 0.040   TM-score= 0.24709    TM-score= 0.19880 
denv_46_182   A_pdb6byv.    Aligned length=   35, RMSD=   2.13, Seq_ID=n_identical/n_aligned= 0.029   TM-score= 0.43794    TM-score= 0.01417 
denv_46_182   A_pdb5q2u.    Aligned length=   30, RMSD=   1.86, Seq_ID=n_identical/n_aligned= 0.100   TM-score= 0.43094    TM-score= 0.08203 
denv_46_182   A_pdb5jzc.    Aligned length=   30, RMSD=   2.44, Seq_ID=n_identical/n_aligned= 0.033   TM-score= 0.39238    TM-score= 0.08525 
denv_46_182   A_pdb5fr6.    Aligned length=   24, RMSD=   2.99, Seq_ID=n_identical/n_aligned= 0.042   TM-score= 0.31108    TM-score= 0.19626 
denv_46_182   A_pdb5plq.    Aligned length=   29, RMSD=   3.01, Seq_ID=n_identical/n_aligned= 0.138   TM-score= 0.31700    TM-score= 0.07457 
denv_46_182   A_pdb5gsv.    Aligned length=   34, RMSD=   2.47, Seq_ID=n_identical/n_aligned= 0.059   TM-score= 0.50567    TM-score= 0.10968 
denv_46_182   A_pdb3zyc.    Aligned length=   27, RMSD=   3.81, Seq_ID=n_identical/n_aligned= 0.111   TM-score= 0.24717    TM-score= 0.06485 
denv_46_182   A_pdb5l5b.    Aligned length=   26, RMSD=   1.79, Seq_ID=n_identical/n_aligned= 0.038   TM-score= 0.43665    TM-score= 0.09611 
denv_46_182   A_pdb5jog.    Aligned length=   31, RMSD=   3.32, Seq_ID=n_identical/n_aligned= 0.065   TM-score= 0.36095    TM-score= 0.11141 
denv_46_182   A_pdb3x02.    Aligned length=   29, RMSD=   2.47, Seq_ID=n_identical/n_aligned= 0.034   TM-score= 0.47446    TM-score= 0.08185 
denv_46_182   A_pdb6zcy.    Aligned length=   26, RMSD=   2.84, Seq_ID=n_identical/n_aligned= 0.038   TM-score= 0.30799    TM-score= 0.08310 
denv_46_182   B_pdb2h67.    Aligned length=   32, RMSD=   2.49, Seq_ID=n_identical/n_aligned= 0.031   TM-score= 0.40254    TM-score= 0.03048 
denv_46_182   A_pdb4a6e.    Aligned length=   25, RMSD=   2.95, Seq_ID=n_identical/n_aligned= 0.000   TM-score= 0.29718    TM-score= 0.06245 
denv_46_182   A_pdb6hpy.    Aligned length=   26, RMSD=   2.07, Seq_ID=n_identical/n_aligned= 0.038   TM-score= 0.40404    TM-score= 0.15806 
denv_46_182   A_pdb6s1j.    Aligned length=   26, RMSD=   2.51, Seq_ID=n_identical/n_aligned= 0.115   TM-score= 0.38770    TM-score= 0.06892 
denv_46_182   A_pdb6z3m.    Aligned length=   34, RMSD=   3.69, Seq_ID=n_identical/n_aligned= 0.029   TM-score= 0.29358    TM-score= 0.19687 
denv_46_182   B_pdb1fch.    Aligned length=   29, RMSD=   3.77, Seq_ID=n_identical/n_aligned= 0.138   TM-score= 0.21478    TM-score= 0.07472 
denv_46_182   A_pdb1h95.    Aligned length=   33, RMSD=   2.67, Seq_ID=n_identical/n_aligned= 0.121   TM-score= 0.45788    TM-score= 0.03911 
denv_46_182   A_pdb4a7g.    Aligned length=   30, RMSD=   1.90, Seq_ID=n_identical/n_aligned= 0.033   TM-score= 0.53365    TM-score= 0.17434 
denv_46_182   A_pdb3zcl.    Aligned length=   29, RMSD=   3.33, Seq_ID=n_identical/n_aligned= 0.069   TM-score= 0.30127    TM-score= 0.08294 
denv_46_182   A_pdb5g46.    Aligned length=   21, RMSD=   2.54, Seq_ID=n_identical/n_aligned= 0.000   TM-score= 0.35649    TM-score= 0.07562 
denv_46_182   A_pdb6tdb.    Aligned length=   31, RMSD=   3.38, Seq_ID=n_identical/n_aligned= 0.000   TM-score= 0.36652    TM-score= 0.14751 
denv_46_182   A_pdb4wzp.    Aligned length=   27, RMSD=   3.73, Seq_ID=n_identical/n_aligned= 0.037   TM-score= 0.23985    TM-score= 0.19615 
denv_46_182   B_pdb1hcs.    Aligned length=   34, RMSD=   2.81, Seq_ID=n_identical/n_aligned= 0.059   TM-score= 0.41209    TM-score= 0.23244 
denv_46_182   B_pdb2jz3.    Aligned length=   28, RMSD=   2.66, Seq_ID=n_identical/n_aligned= 0.107   TM-score= 0.38333    TM-score= 0.18307 
denv_46_182   A_pdb5glf.    Aligned length=   29, RMSD=   3.52, Seq_ID=n_identical/n_aligned= 0.069   TM-score= 0.35105    TM-score= 0.12760 
denv_46_182   A_pdb4ae4.    Aligned length=   30, RMSD=   3.89, Seq_ID=n_identical/n_aligned= 0.067   TM-score= 0.23375    TM-score= 0.16453 
denv_46_182   A_pdb4b8w.    Aligned length=   29, RMSD=   3.70, Seq_ID=n_identical/n_aligned= 0.034   TM-score= 0.29374    TM-score= 0.07217 
denv_46_182   A_pdb2lau.    Aligned length=   35, RMSD=   2.78, Seq_ID=n_identical/n_aligned= 0.000   TM-score= 0.43176    TM-score= 0.02173 
denv_46_182   A_pdb5can.    Aligned length=   32, RMSD=   2.76, Seq_ID=n_identical/n_aligned= 0.062   TM-score= 0.41163    TM-score= 0.09211 
denv_46_182   A_pdb1fy1.    Aligned length=   29, RMSD=   3.03, Seq_ID=n_identical/n_aligned= 0.034   TM-score= 0.34780    TM-score= 0.10513 
denv_46_182   B_pdb2gvg.    Aligned length=   26, RMSD=   3.14, Seq_ID=n_identical/n_aligned= 0.077   TM-score= 0.27505    TM-score= 0.04910 
denv_46_182   A_pdb6hue.    Aligned length=   34, RMSD=   3.19, Seq_ID=n_identical/n_aligned= 0.088   TM-score= 0.35247    TM-score= 0.07650 
denv_46_182   A_pdb4oi9.    Aligned length=   27, RMSD=   1.71, Seq_ID=n_identical/n_aligned= 0.074   TM-score= 0.50421    TM-score= 0.06789 
denv_46_182   B_pdb2p3t.    Aligned length=   31, RMSD=   3.13, Seq_ID=n_identical/n_aligned= 0.097   TM-score= 0.41823    TM-score= 0.11085 
denv_46_182   A_pdb5pr9.    Aligned length=   22, RMSD=   2.64, Seq_ID=n_identical/n_aligned= 0.000   TM-score= 0.23012    TM-score= 0.13496 
denv_46_182   B_pdb2ow3.    Aligned length=   32, RMSD=   2.73, Seq_ID=n_identical/n_aligned= 0.125   TM-score= 0.42049    TM-score= 0.08036 
denv_46_182   A_pdb6cms.    Aligned length=   32, RMSD=   2.00, Seq_ID=n_identical/n_aligned= 0.062   TM-score= 0.53065    TM-score= 0.06083 
denv_46_182   A_pdb1fge.    Aligned length=   28, RMSD=   3.75, Seq_ID=n_identical/n_aligned= 0.071   TM-score= 0.26991    TM-score= 0.07827 
denv_46_182   A_pdb3weh.    Aligned length=   31, RMSD=   3.87, Seq_ID=n_identical/n_aligned= 0.000   TM-score= 0.23727    TM-score= 0.07312 
denv_46_182   A_pdb2lmf.    Aligned length=   30, RMSD=   3.28, Seq_ID=n_identical/n_aligned= 0.100   TM-score= 0.30399    TM-score= 0.05668 
denv_46_182   A_pdb4x6e.    Aligned length=   27, RMSD=   2.70, Seq_ID=n_identical/n_aligned= 0.111   TM-score= 0.41026    TM-score= 0.08775 
denv_46_182   A_pdb1hhh.    Aligned length=   34, RMSD=   2.48, Seq_ID=n_identical/n_aligned= 0.088   TM-score= 0.52956    TM-score= 0.10941 
denv_46_182   A_pdb2nb1.    Aligned length=   19, RMSD=   3.59, Seq_ID=n_identical/n_aligned= 0.053   TM-score= 0.21138    TM-score= 0.17523 
denv_46_182   A_pdb2mlr.    Aligned length=   35, RMSD=   2.13, Seq_ID=n_identical/n_aligned= 0.057   TM-score= 0.51935    TM-score= 0.01493 
denv_46_182   A_pdb2mq6.    Aligned length=   35, RMSD=   2.16, Seq_ID=n_identical/n_aligned= 0.000   TM-score= 0.48914    TM-score= 0.02392 
